truck,cargo,10
trolley,transport,0
trolley,people,10
tray,carry,0
tray,food,10
tray,display,0
trap,catch,0
trap,animal,11
trap,trick,0
trap,deception,8
trap,hurl,0
trap,clay_pigeon,10
trap,trapshooter,2
transmission,transmit,0
transmission,power,10
transmission,engine,9
transmission,axle,4
transmission,car,7
train,transport,0
train,people,10
train,train_station,9
train,train_station,4
train,track,7
train,trail,0
train,gown,7
torch,hold,0
torch,flame,10
torch,light,8
torch,burn,0
torch,illuminate,0
torch,light,8
wing,lift,0
wing,aircraft,2
wing,flight,8
wing,lift,3
wire,fasten,0
wire,shape,0
wire,fastening,8
yacht,sail,0
yacht,cruise,0
yacht,travel,0
yacht,transport,0
yacht,race,0
yacht,passenger,10
yacht,sail,6
yacht,captain,1
